code,turnover_ratio,circulating_cap,circulating_market_cap,date,ret
603508.XSHG,2.8303,6520.0,23.2112,2018-08-02,0.01404494382022472
000551.XSHE,0.5989,40008.0391,23.2447,2018-08-02,-0.005163511187607616
002457.XSHE,3.9043,29400.9766,23.2562,2018-08-02,0.0316055625790139
000020.XSHE,1.3756,18116.5391,23.2798,2018-08-02,0.008560311284046648
600290.XSHG,7.2019,52688.3672,23.2883,2018-08-02,0.006787330316742138
002696.XSHE,0.8398,21809.584,23.3363,2018-08-02,0.018691588785046655
002148.XSHE,2.0185,44292.9883,23.3424,2018-08-02,0.0
300225.XSHE,6.3704,46802.8906,23.3546,2018-08-02,0.006012024048096242
300143.XSHE,2.3115,26348.2637,23.3709,2018-08-02,0.018038331454340292
000838.XSHE,0.6082,63199.4023,23.3838,2018-08-02,0.0
300277.XSHE,0.9035,33439.0625,23.4073,2018-08-02,-0.0014285714285713982
600222.XSHG,0.988,56687.8984,23.4688,2018-08-02,0.0
300153.XSHE,0.8603,31956.2578,23.4878,2018-08-02,-0.001360544217687167
002730.XSHE,0.6628,29049.9004,23.5304,2018-08-02,-0.033333333333333284
600830.XSHG,1.229,45432.2734,23.5339,2018-08-02,0.005791505791505668
600249.XSHG,1.5452,55000.0,23.54,2018-08-02,0.0
300080.XSHE,1.3806,50201.7266,23.5446,2018-08-02,0.01705756929637528
000533.XSHE,1.6942,68490.2422,23.5606,2018-08-02,0.0
600744.XSHG,0.9726,82763.4375,23.5876,2018-08-02,-0.0035087719298244864
002575.XSHE,1.6537,58872.0,23.6077,2018-08-02,-0.00249376558603486
603486.XSHG,19.3029,4010.0,23.6189,2018-08-02,0.06196943972835312
600354.XSHG,3.9517,44780.207,23.6439,2018-08-02,0.0
000619.XSHE,1.0469,36000.0,23.651999999999997,2018-08-02,-0.009132420091324141
300269.XSHE,1.9654,37133.2344,23.6539,2018-08-02,0.017268445839874462
000820.XSHE,4.8795,28765.6914,23.6742,2018-08-02,-0.06318347509112995
300607.XSHE,3.0079,5735.9569999999985,23.701,2018-08-02,-0.00701839303000966
002548.XSHE,0.5848,31135.3867,23.7252,2018-08-02,-0.024934383202099668
002587.XSHE,1.7878,39307.207,23.7809,2018-08-02,0.02479338842975198
600186.XSHG,4.2001,106202.4297,23.7893,2018-08-02,0.04464285714285718
002850.XSHE,2.0785,9289.8135,23.8098,2018-08-02,-0.020288724151385086
002213.XSHE,3.8443,19691.0195,23.8458,2018-08-02,0.0437654830718414
002582.XSHE,4.0291,23596.084,23.8556,2018-08-02,-0.005934718100890257
000632.XSHE,0.6264,46548.5352,23.8794,2018-08-02,-0.0019493177387913813
300520.XSHE,0.0,11265.1992,23.8935,2018-08-02,0.0
603650.XSHG,37.7555,5880.0,23.9022,2018-08-02,0.09987699876998757
603896.XSHG,2.8934,6105.6499,23.9097,2018-08-02,0.040091930541368566
002297.XSHE,1.367,39725.9688,23.915,2018-08-02,0.016611295681063058
002616.XSHE,0.4773,45940.7031,23.9351,2018-08-02,-0.032629558541266784
600903.XSHG,8.3881,12194.8398,23.9507,2018-08-02,0.015784114052953272
300320.XSHE,1.1776,45295.7578,24.0068,2018-08-02,0.005660377358490613
300138.XSHE,0.953,37459.1133,24.0113,2018-08-02,0.021840873634945485
300675.XSHE,3.8291,8066.6699,24.0387,2018-08-02,0.03322147651006718
000018.XSHE,3.0939,75313.6328,24.1004,2018-08-02,0.0
000859.XSHE,1.0725,73931.25,24.1016,2018-08-02,0.015337423312883382
002096.XSHE,1.4957,37085.1992,24.1054,2018-08-02,0.019999999999999983
300293.XSHE,1.0331,27000.0,24.165,2018-08-02,0.010055865921787694
600734.XSHG,8.5902,35468.4023,24.1895,2018-08-02,0.04252199413489737
002753.XSHE,2.1366,19875.1133,24.2278,2018-08-02,0.014766201804757975
603063.XSHG,0.8096,25530.0,24.228,2018-08-02,0.0337197049525817
300461.XSHE,0.4571,9302.4004,24.2328,2018-08-02,0.021113243761996192
300444.XSHE,2.7078,29774.7051,24.2366,2018-08-02,0.022113022113022185
000752.XSHE,6.3662,26375.3203,24.2389,2018-08-02,0.0826985854189336
600727.XSHG,1.1228,35092.6602,24.249000000000002,2018-08-02,-0.013024602026049185
002912.XSHE,5.5696,2672.0,24.2618,2018-08-02,0.03215859030837006
600774.XSHG,0.1379,22675.7734,24.2631,2018-08-02,-0.02149532710280378
600898.XSHG,0.8549,25252.3828,24.2675,2018-08-02,-0.018730489073881345
300671.XSHE,4.5711,7861.7725,24.2772,2018-08-02,0.03821243523316061
002833.XSHE,0.9993,5410.73,24.2834,2018-08-02,0.041889483065953706
600962.XSHG,3.767,25402.0,24.3351,2018-08-02,0.0386221294363256
000757.XSHE,1.7354,45161.9609,24.3423,2018-08-02,-0.0055658627087198966
600982.XSHG,1.0208,74693.0,24.3499,2018-08-02,-0.003067484662576759
600543.XSHG,0.5484,32112.0,24.373,2018-08-02,0.01054018445322794
002742.XSHE,2.9064,26846.1055,24.3763,2018-08-02,0.008810572687224677
603558.XSHG,0.266,30000.0,24.39,2018-08-02,-0.006150061500614874
300386.XSHE,2.1537,23144.9219,24.3947,2018-08-02,0.02087286527514221
002255.XSHE,0.7369,48893.6875,24.398000000000003,2018-08-02,0.008016032064128263
002920.XSHE,3.162,10000.0,24.4,2018-08-02,0.025409836065573663
603021.XSHG,0.5875,31557.5879,24.4256,2018-08-02,0.005167958656330754
002476.XSHE,0.8237,58207.6641,24.4472,2018-08-02,-0.09999999999999998
002483.XSHE,0.3717,57478.2383,24.4857,2018-08-02,0.009389671361502356
300135.XSHE,1.7415,92160.0,24.5146,2018-08-02,-0.041353383458646566
603886.XSHG,2.1894,12120.9004,24.5933,2018-08-02,0.0335140463282405
002533.XSHE,0.5787,51785.3203,24.59800000000001,2018-08-02,0.002105263157894692
603868.XSHG,3.0804,4360.0,24.5991,2018-08-02,0.04856433888691957
000948.XSHE,0.62,24648.4844,24.5992,2018-08-02,0.007014028056112252
000670.XSHE,3.3167,60016.7305,24.6069,2018-08-02,0.01951219512195124
600367.XSHG,1.5705,29120.0,24.6646,2018-08-02,-0.004722550177095532
002435.XSHE,0.4211,31234.1016,24.6749,2018-08-02,0.006329113924050722
601177.XSHG,0.3176,40006.0,24.6837,2018-08-02,-0.0016207455429497225
600576.XSHG,0.6532,47980.4805,24.7099,2018-08-02,0.0077669902912621425
002069.XSHE,0.7532,68674.6328,24.7229,2018-08-02,-0.00833333333333328
000576.XSHE,7.4282,43558.6406,24.7413,2018-08-02,0.00880281690140842
300231.XSHE,2.0119,33801.6484,24.7428,2018-08-02,0.01912568306010937
300067.XSHE,1.4709999999999999,43221.9766,24.7662,2018-08-02,-0.008726003490401365
600592.XSHG,1.2135,39955.3555,24.7723,2018-08-02,0.016129032258064602
000416.XSHE,1.4572,53162.7891,24.826999999999998,2018-08-02,0.012847965738757948
002872.XSHE,4.5368,14335.8848,24.8298,2018-08-02,0.007029876977152906
300382.XSHE,0.6931,38172.4258,24.8503,2018-08-02,-0.006144393241167441
603056.XSHG,1.6015,10000.0,24.86,2018-08-02,-0.005229283990345898
002046.XSHE,1.0305,34056.5977,24.8613,2018-08-02,0.020547945205479368
601208.XSHG,0.4872,62660.1016,24.8761,2018-08-02,0.005037783375314866
600130.XSHG,4.2335,76800.0,24.8832,2018-08-02,0.0061728395061728435
600843.XSHG,0.8390000000000001,30464.5859,24.8896,2018-08-02,-0.007343941248470073
300384.XSHE,14.4165,6085.7563,24.8907,2018-08-02,0.017114914425427768
002361.XSHE,0.7868,60579.418,24.8981,2018-08-02,0.007299270072992758
002330.XSHE,0.9263,50194.3906,24.9466,2018-08-02,-0.010060362173038195
002321.XSHE,3.5219,42368.875,24.9553,2018-08-02,-0.006791171477079802
002769.XSHE,2.5323,23573.8984,24.9883,2018-08-02,0.022641509433962283
002427.XSHE,3.0657,38465.5273,25.0026,2018-08-02,0.038461538461538464
300414.XSHE,0.3979,15691.4375,25.0278,2018-08-02,-0.0344827586206897
603728.XSHG,0.4724,17576.0,25.0282,2018-08-02,0.011235955056179784
000700.XSHE,0.462,69738.3906,25.0361,2018-08-02,0.00835654596100273
000782.XSHE,0.4165,44631.6953,25.0384,2018-08-02,0.0035906642728905673
002012.XSHE,4.8579,46762.5469,25.0647,2018-08-02,-0.10074626865671643
002403.XSHE,0.3697,28909.7246,25.0936,2018-08-02,-0.0011520737327188695
000510.XSHE,1.1097,54947.9141,25.1112,2018-08-02,0.0021881838074399728
000779.XSHE,0.0,18644.1016,25.1136,2018-08-02,0.0
002045.XSHE,2.5579,41568.5781,25.149,2018-08-02,0.008264462809917326
300259.XSHE,0.7716,72506.3281,25.1597,2018-08-02,0.008645533141210445
601990.XSHG,17.5942,27502.0,25.1643,2018-08-02,0.024043715846994603
600939.XSHG,7.7343,40957.5586,25.1889,2018-08-02,0.08455284552845535
002700.XSHE,3.7614,31309.3379,25.204,2018-08-02,-0.1006211180124222
300007.XSHE,1.8086,22691.5996,25.2104,2018-08-02,0.010801080108010732
300006.XSHE,2.0878,58557.8633,25.2384,2018-08-02,0.02112676056338025
300400.XSHE,1.3975,15566.0146,25.2481,2018-08-02,-0.017879161528976742
300230.XSHE,1.1391,54003.3555,25.2736,2018-08-02,0.004273504273504183
600178.XSHG,2.9762,46208.0,25.2758,2018-08-02,0.06801470588235295
300642.XSHE,1.8072,5326.6499,25.2856,2018-08-02,0.03370549820939544
000548.XSHE,7.2602,49920.1055,25.3095,2018-08-02,0.05917159763313622
603168.XSHG,0.7876,29734.25,25.3336,2018-08-02,0.005868544600938842
002189.XSHE,1.2151,19870.4082,25.3348,2018-08-02,0.014901960784313687
601218.XSHG,0.3553,99176.0,25.3891,2018-08-02,-0.003906249999999917
002530.XSHE,1.6292,33855.8203,25.3919,2018-08-02,0.0573333333333333
002162.XSHE,0.7438,85215.0,25.4793,2018-08-02,0.0
603898.XSHG,1.3187,10859.4785,25.4872,2018-08-02,0.030251384746484762
300379.XSHE,0.971,19226.0527,25.4937,2018-08-02,0.011312217194570163
603002.XSHG,1.656,60999.8203,25.4979,2018-08-02,0.004784688995215209
300485.XSHE,1.609,21095.0391,25.5039,2018-08-02,0.0041356492969396785
600520.XSHG,1.2905,15843.0,25.5389,2018-08-02,0.009925558312655096
000523.XSHE,0.9868,44573.8047,25.5408,2018-08-02,0.0
002676.XSHE,5.0247,71996.4844,25.5588,2018-08-02,0.011267605633802828
002655.XSHE,1.3098,36000.0,25.56,2018-08-02,0.01267605633802815
603197.XSHG,1.3769999999999998,9840.168,25.5844,2018-08-02,-0.0015384615384615055
000422.XSHE,2.9104,89781.2969,25.5877,2018-08-02,0.031578947368421165
600476.XSHG,3.1314,16107.0,25.6101,2018-08-02,-0.0006289308176100495
300194.XSHE,0.9582,58667.9727,25.6379,2018-08-02,0.013729977116704921
002554.XSHE,3.2218,83626.4922,25.6733,2018-08-02,-0.013029315960912065
603918.XSHG,0.685,17652.5996,25.6845,2018-08-02,0.000687285223367805
603385.XSHG,1.3039,26372.6934,25.686999999999998,2018-08-02,0.013347022587269074
300682.XSHE,1.2659,16186.5361,25.688000000000002,2018-08-02,0.011972274732199088
000920.XSHE,0.584,42189.2812,25.7355,2018-08-02,0.0049180327868851405
300596.XSHE,1.4342,9722.4072,25.7449,2018-08-02,-0.019259818731117748
002623.XSHE,0.579,15957.3623,25.7711,2018-08-02,0.01609907120743022
300506.XSHE,2.2017,13392.3857,25.7803,2018-08-02,0.03896103896103896
600644.XSHG,0.3675,53840.0664,25.7894,2018-08-02,0.008350730688935291
000806.XSHE,2.2924,69844.8281,25.9124,2018-08-02,0.013477088948787014
000419.XSHE,0.4924,54329.0,25.9149,2018-08-02,-0.018867924528302046
603225.XSHG,3.8341,11900.0,25.941999999999997,2018-08-02,-0.02155963302752288
300048.XSHE,1.2842,97643.6094,25.9732,2018-08-02,0.0075187969924812095
600725.XSHG,0.3655,123247.0,26.0051,2018-08-02,-0.05213270142180111
300653.XSHE,2.6278,4328.0,26.0589,2018-08-02,0.033383158943697026
600113.XSHG,2.4998,31860.0,26.0615,2018-08-02,0.01589242053789719
002224.XSHE,0.8873,47043.043,26.0618,2018-08-02,0.01985559566787009
002652.XSHE,0.6728,43206.4492,26.0967,2018-08-02,0.013245033112582794
002688.XSHE,0.3854,53258.8086,26.0968,2018-08-02,-0.034693877551020394
002751.XSHE,2.2852,9255.5,26.1005,2018-08-02,0.0070921985815602575
603518.XSHG,1.1839,14798.0,26.1037,2018-08-02,0.021541950113378627
603199.XSHG,0.5741,11068.0,26.1094,2018-08-02,0.0156846121237813
300302.XSHE,0.0,24474.1289,26.1384,2018-08-02,0.0
000589.XSHE,0.5292,77540.7266,26.2088,2018-08-02,-0.0059171597633136145
002133.XSHE,0.9671,63474.9062,26.2151,2018-08-02,0.009685230024213084
600712.XSHG,1.8544,53795.9492,26.2524,2018-08-02,0.018442622950819644
002324.XSHE,0.473,23474.916,26.2684,2018-08-02,0.0187667560321715
600975.XSHG,0.7929999999999999,65267.5586,26.3028,2018-08-02,-0.0421836228287841
000881.XSHE,0.5399,30805.4395,26.3078,2018-08-02,0.012880562060889864
300193.XSHE,3.432,45755.6328,26.3095,2018-08-02,0.02956521739130433
600353.XSHG,0.434,54372.0,26.316,2018-08-02,-0.0041322314049587715
300052.XSHE,1.5521,26020.4648,26.3587,2018-08-02,0.012833168805528207
002166.XSHE,0.4798,35385.9727,26.3626,2018-08-02,0.0026845637583893236
300097.XSHE,1.4717,15534.8828,26.3627,2018-08-02,0.030642309958750717
002227.XSHE,0.5426,21990.2539,26.3663,2018-08-02,0.017514595496246944
300292.XSHE,1.8077,82508.1875,26.4026,2018-08-02,0.015625000000000083
002750.XSHE,0.465,39728.832,26.4594,2018-08-02,0.010510510510510551
600238.XSHG,0.3236,44500.1562,26.4776,2018-08-02,-0.003361344537815055
002211.XSHE,7.2273,43203.8281,26.4839,2018-08-02,0.04730831973898859
002392.XSHE,1.2456,77237.8984,26.4926,2018-08-02,0.011661807580174936
000605.XSHE,1.1303,27298.75,26.5344,2018-08-02,0.012345679012345779
300223.XSHE,3.5537,11990.0645,26.546,2018-08-02,0.02890695573622405
000701.XSHE,1.4637,37789.4336,26.566,2018-08-02,0.017069701280227608
300301.XSHE,0.3529,61146.5742,26.5988,2018-08-02,-0.009195402298850585
002160.XSHE,1.2677,60204.5039,26.6104,2018-08-02,0.006787330316742138
002286.XSHE,0.5185,32863.6016,26.6195,2018-08-02,0.0308641975308642
000710.XSHE,2.1705,6219.7998,26.6332,2018-08-02,0.023820644558617543
600333.XSHG,0.9882,52961.9805,26.6399,2018-08-02,-0.00602409638554204
600396.XSHG,0.4363,116464.5156,26.6704,2018-08-02,0.0
600375.XSHG,0.9107,55574.0586,26.6755,2018-08-02,0.012499999999999921
000421.XSHE,0.4773,57264.6953,26.6853,2018-08-02,0.0
300381.XSHE,0.342,34615.0859,26.6882,2018-08-02,-0.009079118028534408
300572.XSHE,0.8164,5590.98,26.7025,2018-08-02,0.014237855946398656
002562.XSHE,2.0725,49633.3008,26.7027,2018-08-02,0.020446096654275152
300340.XSHE,5.2377,15304.9824,26.7072,2018-08-02,0.0223495702005731
000899.XSHE,0.2869,64667.4023,26.7076,2018-08-02,0.0
002527.XSHE,0.5856,42151.7305,26.7242,2018-08-02,-0.09936908517350156
603838.XSHG,0.0,26668.0,26.748,2018-08-02,0.0
000815.XSHE,1.1577,31680.0,26.7696,2018-08-02,0.02366863905325436
300016.XSHE,2.4832,25427.209,26.7749,2018-08-02,0.004748338081671314
600836.XSHG,0.8105,66275.3047,26.7752,2018-08-02,0.017326732673267287
300425.XSHE,2.637,58527.2695,26.8055,2018-08-02,0.0218340611353711
300299.XSHE,1.4482,58423.5195,26.8164,2018-08-02,0.02832244008714595
002037.XSHE,0.9178,32736.8164,26.8442,2018-08-02,0.014634146341463318
002521.XSHE,0.9681,43006.0938,26.8788,2018-08-02,0.0015999999999999658
002077.XSHE,3.7033,53171.5938,26.9048,2018-08-02,0.007905138339920957
002395.XSHE,2.9917,17880.5996,26.9461,2018-08-02,0.07100199071001992
603959.XSHG,1.0217,14896.0,26.9767,2018-08-02,0.008282716731087719
002193.XSHE,1.0496,23116.4316,26.9769,2018-08-02,-0.01028277634961433
600880.XSHG,0.9792,73336.5078,26.9878,2018-08-02,0.002717391304347889
600710.XSHG,0.6842,64028.3984,27.02,2018-08-02,-0.009478672985782
600135.XSHG,1.7158,37299.1719,27.0792,2018-08-02,0.024793388429752032
600361.XSHG,0.5735,66580.7891,27.0984,2018-08-02,0.0
002876.XSHE,0.7440000000000001,5869.8062,27.1009,2018-08-02,0.01299545159194285
000526.XSHE,0.0,9619.5107,27.1078,2018-08-02,0.0
300045.XSHE,1.1135,36641.5508,27.1514,2018-08-02,0.017543859649122792
600248.XSHG,0.5774,60760.5977,27.16,2018-08-02,0.002237136465324337
300247.XSHE,1.2971,57795.2734,27.1638,2018-08-02,0.014893617021276655
600148.XSHG,2.7291,14151.6445,27.1712,2018-08-02,0.014583333333333209
300189.XSHE,0.6161,88272.7578,27.188000000000002,2018-08-02,-0.006493506493506499
603556.XSHG,0.86,16775.3613,27.2096,2018-08-02,-0.022811344019728792
000506.XSHE,3.0622,92867.0938,27.2101,2018-08-02,-0.09897610921501708
000753.XSHE,0.9032,88414.6562,27.2317,2018-08-02,0.01623376623376632
002541.XSHE,0.6959,37123.918,27.249000000000002,2018-08-02,-0.005449591280653956
603998.XSHG,1.3355,42519.6719,27.2551,2018-08-02,0.004680187207488338
002526.XSHE,0.7597,88827.1172,27.2699,2018-08-02,-0.00977198697068412
002679.XSHE,0.6333,23575.5996,27.276999999999997,2018-08-02,-0.03802938634399304
300359.XSHE,1.6371,41433.125,27.3044,2018-08-02,0.010622154779969695
600268.XSHG,1.266,63524.6445,27.3156,2018-08-02,0.013953488372092931
000026.XSHE,0.9982,35671.6367,27.3245,2018-08-02,0.0026109660574413136
603099.XSHG,0.5669,26667.0,27.3337,2018-08-02,0.01951219512195115
002306.XSHE,0.4373,79542.2734,27.3625,2018-08-02,0.020348837209302282
002446.XSHE,1.1858,42426.5703,27.3651,2018-08-02,0.012403100775193807
000923.XSHE,1.6088,19800.0,27.3834,2018-08-02,0.004338394793926283
002088.XSHE,2.1718,20816.6875,27.3948,2018-08-02,0.03571428571428576
600378.XSHG,0.336,29719.3301,27.4012,2018-08-02,0.006507592190889425
300242.XSHE,2.0574,50777.6367,27.4199,2018-08-02,0.02962962962962965
002645.XSHE,0.4223,25266.6309,27.4396,2018-08-02,0.023941068139963148
300328.XSHE,0.6042,41028.2383,27.4479,2018-08-02,0.0014947683109119096
603015.XSHG,0.5612,40190.1016,27.4498,2018-08-02,0.00585651537335286
000909.XSHE,5.8841,31100.2031,27.4615,2018-08-02,0.03510758776896948
002234.XSHE,4.9347,20615.4258,27.500999999999998,2018-08-02,-0.014242878560719603
300332.XSHE,0.7446,62699.0781,27.5249,2018-08-02,0.0
300604.XSHE,9.0054,6567.2837,27.5498,2018-08-02,0.05840286054827184
603598.XSHG,1.5896,26786.2891,27.5631,2018-08-02,-0.0009718172983480623
300042.XSHE,0.6514,11187.042,27.5761,2018-08-02,0.02718052738336707
600082.XSHG,0.6175,63254.1797,27.5788,2018-08-02,0.0
300440.XSHE,0.7215,44577.3633,27.5934,2018-08-02,0.02746365105008091
600070.XSHG,1.2866,40151.8125,27.6244,2018-08-02,0.0159883720930233
300127.XSHE,1.0231,22711.4141,27.6398,2018-08-02,0.009038619556285902
000058.XSHE,0.9567,53814.7734,27.6608,2018-08-02,0.0
002187.XSHE,0.3871,34242.2578,27.701999999999998,2018-08-02,0.006180469715698482
002159.XSHE,0.3806,13854.9307,27.7376,2018-08-02,0.012987012987012887
603888.XSHG,1.1787,17646.998,27.7411,2018-08-02,0.0012722646310433427
002182.XSHE,2.5057,45094.332,27.7781,2018-08-02,-0.04383116883116876
603020.XSHG,0.8092,32000.0,27.84,2018-08-02,0.013793103448275772
002398.XSHE,1.6935,52531.2617,27.8416,2018-08-02,0.02830188679245273
603017.XSHG,0.4273,27511.4727,27.8416,2018-08-02,-0.0009881422924902733
002316.XSHE,0.7919,31493.2734,27.8715,2018-08-02,0.03050847457627114
000626.XSHE,0.8340000000000001,40459.5,27.8766,2018-08-02,0.002902757619738691
603027.XSHG,3.7343,13319.0273,27.8767,2018-08-02,0.0874343048256091
600145.XSHG,0.0,149110.0312,27.8836,2018-08-02,0.0
600223.XSHG,0.4106,100096.7969,27.927,2018-08-02,-0.0035842293906809273
002441.XSHE,0.7434,39187.4336,27.9406,2018-08-02,0.0154277699859748
600758.XSHG,0.8795,67634.1406,28.0682,2018-08-02,-0.02891566265060222
300240.XSHE,2.8428,36503.5195,28.0712,2018-08-02,-0.10013003901170356
600052.XSHG,0.674,87178.9062,28.0716,2018-08-02,0.018633540372670825
002574.XSHE,0.6566,52800.0,28.0896,2018-08-02,-0.0018796992481202605
300559.XSHE,2.0721,7623.687,28.1085,2018-08-02,0.02088418768646585
000972.XSHE,0.0,77128.3594,28.1519,2018-08-02,0.04931506849315061
002478.XSHE,0.4857,60949.3047,28.1586,2018-08-02,-0.025974025974026
002040.XSHE,1.4842,30674.875,28.1595,2018-08-02,-0.023965141612200504
300431.XSHE,4.5111,25062.9355,28.2209,2018-08-02,0.007104795737122564
300090.XSHE,7.9873,87717.0625,28.2449,2018-08-02,0.00931677018633548
002107.XSHE,0.4706,34922.8008,28.2525,2018-08-02,0.021013597033374527
002486.XSHE,0.7667,81932.5,28.2667,2018-08-02,0.005797101449275368
002367.XSHE,1.5429,52063.7656,28.2706,2018-08-02,0.02025782688766104
600527.XSHG,0.7787,120313.4062,28.2737,2018-08-02,0.012765957446808616
600985.XSHG,1.6261,26285.4746,28.2832,2018-08-02,-0.04368029739776957
000952.XSHE,3.3407,25169.5234,28.2905,2018-08-02,0.013345195729537398
002115.XSHE,2.479,34524.5,28.3101,2018-08-02,0.006097560975609627
601952.XSHG,2.2419,40930.3555,28.3238,2018-08-02,0.0072254335260115345
000976.XSHE,1.8815,58652.8789,28.3293,2018-08-02,0.006211180124223654
002248.XSHE,0.8915,30749.5605,28.3511,2018-08-02,0.0032537960954448085
300196.XSHE,0.6024,26132.2578,28.3535,2018-08-02,-0.0073732718894009295
300303.XSHE,1.135,102085.4297,28.3797,2018-08-02,-0.025179856115108017
300310.XSHE,3.7777,62836.6797,28.4022,2018-08-02,0.013274336283185756
000906.XSHE,0.6416,55588.9922,28.406,2018-08-02,0.017612524461839675
000837.XSHE,1.1475,58261.6484,28.4317,2018-08-02,0.010245901639344229
601616.XSHG,0.6491,93557.5,28.4415,2018-08-02,0.0065789473684210575
000005.XSHE,0.9746,95122.2422,28.4416,2018-08-02,0.006688963210702346
002757.XSHE,0.447,9749.3828,28.4487,2018-08-02,0.011994516792323558
002546.XSHE,0.6151,78190.3672,28.4613,2018-08-02,0.013736263736263807
600730.XSHG,0.5469,58665.6016,28.5115,2018-08-02,0.0061728395061728895
300333.XSHE,4.8448,33089.5078,28.5893,2018-08-02,0.0347222222222223
002374.XSHE,2.6722,72386.8047,28.5928,2018-08-02,0.007594936708860822
603693.XSHG,22.9232,11800.0,28.6032,2018-08-02,0.0585808580858085
300288.XSHE,2.6832,20285.2832,28.6631,2018-08-02,0.040339702760084944
300672.XSHE,2.6196,5627.7368,28.6677,2018-08-02,0.03808402041617585
300394.XSHE,0.8407,16364.7148,28.7037,2018-08-02,0.02223489167616879
000856.XSHE,5.1973,22700.0,28.7155,2018-08-02,0.026086956521739136
002274.XSHE,0.2305,49033.2734,28.7335,2018-08-02,-0.0017064846416381884
002432.XSHE,1.0317,43280.5938,28.7383,2018-08-02,0.021084337349397544
600419.XSHG,1.704,17899.791,28.7471,2018-08-02,0.04358655043586546
000404.XSHE,0.5851,69294.8047,28.7573,2018-08-02,-0.002409638554216816
300263.XSHE,2.5353,55626.4414,28.7589,2018-08-02,0.0038684719535782533
603429.XSHG,1.2585,9758.0,28.7861,2018-08-02,0.002372881355932213
000811.XSHE,0.4676,60485.9531,28.7913,2018-08-02,0.0
600313.XSHG,2.0094,99359.6562,28.8143,2018-08-02,0.020689655172413814
002609.XSHE,1.7659,36712.6641,28.8194,2018-08-02,0.002547770700636889
000756.XSHE,0.8653,39949.5078,28.8435,2018-08-02,0.01800554016620497
002377.XSHE,1.2688,43186.8008,28.8488,2018-08-02,-0.0014970059880240532
600979.XSHG,0.4304,71789.2109,28.8593,2018-08-02,0.0
000521.XSHE,0.8189,80214.2734,28.8771,2018-08-02,0.002777777777777842
002169.XSHE,1.2323,65932.4531,28.8784,2018-08-02,0.015981735159817417
603988.XSHG,9.2049,16800.0,28.8792,2018-08-02,0.07562536358347881
000982.XSHE,0.9591,180504.3281,28.8807,2018-08-02,-0.006250000000000006
000595.XSHE,1.2371,75428.8125,28.8892,2018-08-02,0.018276762402088847
002592.XSHE,1.2484,20944.6445,28.9036,2018-08-02,-0.0007246376811594048
002391.XSHE,1.1332,23771.4609,28.9061,2018-08-02,0.0
000557.XSHE,22.8229,58524.5195,28.9111,2018-08-02,0.09919028340080976
000925.XSHE,1.0591,45749.0859,28.9134,2018-08-02,0.03481012658227858
300125.XSHE,0.166,17336.1758,28.9514,2018-08-02,0.0
002756.XSHE,1.5093,18494.7441,28.9628,2018-08-02,0.019795657726692242
601999.XSHG,0.4121,55091.4688,28.9781,2018-08-02,0.00773694390715668
603117.XSHG,0.9444,62588.957,28.9787,2018-08-02,0.023758099352051903
002638.XSHE,2.8397,97936.9844,28.9893,2018-08-02,-0.003378378378378457
002198.XSHE,2.3547,46532.3672,28.9897,2018-08-02,-0.017656500802568125
000722.XSHE,2.8694,46415.8281,29.0099,2018-08-02,0.033599999999999984
300173.XSHE,1.109,50918.918,29.0238,2018-08-02,-0.007017543859649129
300436.XSHE,1.4572,11239.04,29.0642,2018-08-02,0.0320959010054137
002775.XSHE,0.6965,38301.9766,29.0712,2018-08-02,0.025032938076416274
002178.XSHE,3.2063,65803.0078,29.0849,2018-08-02,-0.013574660633484276
300160.XSHE,2.8532,59238.1133,29.0859,2018-08-02,-0.03258655804480653
600838.XSHG,1.6818,40088.1992,29.104,2018-08-02,-0.001392757660167225
600781.XSHG,2.2998,17759.2871,29.1075,2018-08-02,-0.012812690665039707
600589.XSHG,0.5935,66157.6094,29.1093,2018-08-02,0.00454545454545465
300116.XSHE,4.9332,129387.0938,29.1121,2018-08-02,0.022222222222222143
603393.XSHG,2.7604,8562.8496,29.1137,2018-08-02,-0.03117647058823536
002119.XSHE,0.2843,28269.5,29.1176,2018-08-02,0.012621359223301043
600336.XSHG,1.8206,73233.7031,29.147,2018-08-02,0.007537688442211006
600321.XSHG,0.4345,151055.0,29.1536,2018-08-02,0.015544041450777216
603357.XSHG,5.162999999999999,15867.3359,29.1642,2018-08-02,0.032100108813928184
300351.XSHE,4.1123,23943.9902,29.2117,2018-08-02,0.03524590163934424
603612.XSHG,2.9129,17886.2129,29.2261,2018-08-02,0.014687882496939931
002071.XSHE,5.5093,51844.6719,29.2404,2018-08-02,-0.03900709219858168
002355.XSHE,1.3359,39015.7812,29.2618,2018-08-02,0.01466666666666671
300260.XSHE,3.6217,13679.9131,29.275,2018-08-02,0.03644859813084101
002009.XSHE,2.5541,28141.9824,29.2958,2018-08-02,0.010566762728145959
002524.XSHE,8.5868,50104.5195,29.3111,2018-08-02,0.01025641025641019
600293.XSHG,0.0,51675.3906,29.3516,2018-08-02,0.0
000795.XSHE,1.1796,68585.0078,29.3544,2018-08-02,0.009345794392523372
002300.XSHE,0.9423,54265.832,29.3578,2018-08-02,0.0018484288354897946
000677.XSHE,0.6471,86397.7969,29.3753,2018-08-02,-0.00882352941176478
300117.XSHE,1.0865,71428.5,29.4285,2018-08-02,0.019417475728155355
